time,value,n
2019-10-01,47.81203007518797,133
2019-11-01,46.022556390977414,133
2019-12-01,41.563909774436084,133
2020-01-01,54.59398496240601,133
2020-02-01,64.57142857142857,133
2020-03-01,45.345864661654126,133
2020-04-01,42.66165413533834,133
2020-05-01,55.278195488721785,133
2020-06-01,55.22556390977443,133
2020-07-01,61.172932330827074,133
2020-08-01,48.51127819548872,133
2020-09-01,49.21804511278197,133
2020-10-01,46.984962406015036,133
2020-11-01,41.4360902255639,133
2020-12-01,43.83458646616543,133
2021-01-01,53.19548872180451,133
2021-02-01,62.31060606060606,132
2021-03-01,48.57251908396945,131
2021-04-01,51.49230769230769,130
2021-05-01,41.519379844961264,129
2021-06-01,51.6875,128
2021-07-01,41.716535433070845,127
2021-08-01,48.4047619047619,126
2021-09-01,46.968,125
