time,value,n
2019-08-01,25.06461538461536,975
2019-09-01,18.79897435897435,975
2019-10-01,17.455384615384624,975
2019-11-01,12.315897435897407,975
2019-12-01,12.53435897435899,975
2020-01-01,16.99487179487179,975
2020-02-01,14.991794871794886,975
2020-03-01,8.928205128205125,975
2020-04-01,11.84923076923078,975
2020-05-01,13.691282051282032,975
2020-06-01,21.450256410256415,975
2020-07-01,21.70153846153844,975
2020-08-01,18.935384615384635,975
2020-09-01,21.350769230769203,975
2020-10-01,18.23999999999998,975
2020-11-01,13.537435897435905,975
2020-12-01,11.925128205128182,975
2021-01-01,23.010256410256396,975
2021-02-01,23.19404517453798,974
2021-03-01,18.44090441932165,973
2021-04-01,15.146090534979386,972
2021-05-01,15.846549948506683,971
2021-06-01,11.812371134020601,970
2021-07-01,18.343653250773997,969
